,label,text
296666,1,显卡坏了，dell售后换了一张。还是不好用。系统是没激活的win10
139151,5,接到货，包装完整。运行也是不错的
170998,1,客服态度极差，电脑很不好用
528436,5,很喜欢的一款 买了不后悔！确认是正品！O(&cap;_&cap;)O哈哈~
87526,1,电脑啥都没用就百分之64的CPU占用，太**了！你们要买就买8g的，还不要联网，不然就不给换了
466647,1,差劲，客服真差劲
382478,5,替公司买的。已经是第二次购买了。最主要是发票及时。省心！
246431,5,不错，机身小巧功能齐全，自带系统
192646,4,用了一段时间了，没有碰到评论里说的黑屏蓝屏啥的。但是没有想象中流畅，而且无线信号很差，和同学5年前买的Dell在一起用，我这个连不上校园网，同学那个就信号就很好，忧伤。但是售后还是很好的
8191,1,很垃圾的电脑，经常死机，配置这么高有什么用，真的很垃圾，亲身体验，绝对没有说错。
276272,4,四星给物流。原定周日到达，结果周二才到。周一直接在京东上买了一个，比这个到的还早。这个到的时候，包装还有损坏。
306298,5,声音挺小的，机器已上架，客服也很贴心，周六日下单还能这么快回复
330332,4,一波三折，最终好在解决了
5654,5,正品，性价比高，快递快！
199377,5,入门级显示器，修图不错
267751,1,The monitor came with cracked screen.
111464,1,醉了的购物体验，客服不专业就算了态度还不好，买了第一天就降了一百还不能退差价，还是去自营买吧，散热极差。
305011,5,机箱小巧，i7CPU性能不错，噪音也很小。
517357,4,客服服务不错，物流也很快，目前用着没有出现什么问题，不错
225302,1,本来是愉快购物，可郁闷收场。收到货物时，（货物是放在快递点，自己去取的），取时显示器外包装划算伤，显示器已损坏（如照片），并且还缺一连接显示器的数据线。然后就是一系列的寄货，收货，催问等等，总共折腾了半月之久才完。
458269,5,不错，发货速度很快
95932,3,速度还行，不是特别方便，但是就要自己配硬盘和硬盘支架
87910,4,能用就行，要求不高
451308,5,推荐
321577,5,自己多次购买了，很好用，忠实买家
407537,5,个头这么大、物流还能这么快真是没想到，拆开包装的第一个感觉机器比想象中的好、很沉说明用料足，很符合戴尔大品牌的气质。技术部同事已经用上了跑了两天、各方面都挺满意的。
380026,1,京东太扯蛋了，上架又没货，下单又不提醒！害得我给人K，再也不来京东买！！
124567,5,满意
424269,4,质量对得起价格，没啥问题，够用
15369,1,封条是撕开过的，因为东西没问题，所以算了
442536,5,机器不错，送架子，过来帮忙装  好评
93595,3,I couldn't really tell if it was any good because due to a quirky issue it caused my computer to not be able to boot.  Go figure.  After I connected it to the computer the Dell tower was unable to power up. I removed all other cables to test and this monitor was the cause.  It may be a great monitor but my setup was unable to evaluate.  I returned it smoothly and bought a Dell which worked well.
147934,5,好
529742,5,东西到了，表面没有毁损，还不错，目前还没有使用，物流很快啊，总体等使用来追加
171377,5,东西挺不错，价格不高 非常诚信的卖家
160355,5,非常好，速度很快。希望能战斗十年。
508975,1,DOA I believe from poor factory box.
274335,5,很小巧，不占空间，方便使用。平常办公作图足够用了。感谢客服推荐的这款配置，运行很快，也很稳定。
30895,5,用了几天，效果满意，希望质量无问题，多用几年
199554,5,机器收到后试了一下来评价，性能很好
194302,5,赠送的鼠标垫很软，挺好的
209326,5,一次特别满意的采购，给力，物流神速，商品满意给力
295095,1,所有差评都是真的，自己考虑好吧。
430291,5,不错，非常好。性能强劲，价格公道，非常满意。
8102,3,不好不好不好是指体验感不好没有鼠标没有电脑包甚至没有鼠标垫还要重新买一点儿都不人性化更没贴心感不说了还得再去看配件快递也不爽都说在上班了还一直打电话我都发短信了还打智商情商都难以理解
512400,5,咨询的朋友买了设备更新电脑，有不懂的店家都耐心解答了，服务非常好，另外物流也超级快的，推荐购买！
337244,5,服务器超静音，运行centos流畅，安装系统方便
259892,5,好东西，用起来安心
355405,2,屏幕一闪一闪，一会黑一下，一会黑一下，百度了一下，要设置在60HZ，但这里也没办法调啊，只有60HZ
292039,4,一般般吧
315270,4,用了几天，感觉还不错，唯一的缺点就是纯裸机，包装不好。连个鼠标垫都没有，更别说鼠标键盘之类的！
327764,5,戴尔电话支持太扯，系统无法自动@，结果打电话去问还说要工作日才行。
167327,3,还可以，就是启动时声音大
198592,5,OK的
497410,5,一如既往的支持好评！客服专业，技术支持到位！感谢！有需求一定会再来的！
142089,5,主流配置，还不错，好看，省地方
110763,3,东西蛮好，下次需要还会再次购买，快递员蛮好
197736,1,假产品 系统都是盗版的 没有激活码 很不好用 售后态度强硬
526891,5,开机九秒，比同学买的电脑快，第一次用惠普的电脑，还不太会用，还在实习期，目前还没有发现什么大问题，过一段时间再追评，客服态度很好。
325983,1,开机很慢，安装的程序不好！因为@了不让退货！而且才下单两天就降价了！也是够了
281106,5,画面好很好，也没有燥点什么的，速度流畅，给公司配的，很不错?物流也挺快
305208,5,性价比很高，做工与价格相符合，值得推荐。
388499,5,非常好
164868,3,在键盘好烂啊
262294,3,产品有点大
407082,1,客服态度极差，电脑很不好用
395128,4,样子很好看 调节操作略显繁琐
308484,4,配置很不错！
324772,2,本来买这个电脑我是想用来修图的，开机速度可以，内存也够大，一开始没注意，没用鼠标，就联网激活了，后来想连接鼠标线，才发现只有左边有usb借口可以连接鼠标线，我**又不是左撇子，这设计是有多反人类，本来想退货，但是激活了客服说退不了，行吧不退了，我去买一个typec转接口行了吧，体验有点差?
220205,1,商家不负责任，买的整套机器，只发了主机，也不提前告知，收到才发现没有发显示器，联系客服后，客服才说配套的没有货，给发一个其它型号其它功能都一样，就是不带声音，结果过来的连HDMI接口都不带，联系客服处理，客服不回复，提醒各位谨慎购买！
466584,4,很慌
7374,1,很垃圾的电脑，经常死机，配置这么高有什么用，真的很垃圾，亲身体验，绝对没有说错。
84605,4,有噪音
351693,5,客服真的很好，我问什么，回答什么，要是解决不了，他还会去问别人，总之很不错，机器也很正，反正会回购，只要有需要，反正都在上海，很不错的机器好评好评！
363545,5,好评，物流很快，电脑很好用，美观大方
460857,1,真它妈垃圾，键盘tab键是坏的，经常按下去不自动弹起，送的什么东西啊
397728,5,提好的
462117,5,卖家服务好，物流挺快的，好评！！！
273747,4,电脑很好，快递也很及时，只是系统和驱动没装好，搞的我折腾了一个多星期，还以为是电脑质量有问题，最后去附近的维修店给了70元弄好了，用了快一周，很流畅！打个4星吧
61429,3,如果没有HDMI线，应该明确在网页上表明，要不然耽误事儿。
2041,1,电脑用了这么长时间！超卡！！**运行都卡！
162021,5,是正品，物流给力，卖家服务很热情
107474,5,客服很好，机器也很好。活动力度挺大，值得购买。
345821,5,性能还是可以的，系统和基本软件都按照说的安装了，来了基本调试了下直接用上了，运行声音也不大，后续看售后了，推荐
178259,1,必须来差评吐槽一下！我十月4号买的电脑，20号才收到货！客服就一直说明天发货明天发货，结果第二天都没发，一直拖一直拖，催的我自己都烦了！期间有收到货一次，结果电脑有划痕？说好的退回去有物流的第二天就发货，结果第二天没发货给我发商品的订单编号，反正就一直拖一直拖，硬生生给我拖了快一个月才给我发货！感觉买电脑就是给他们拖的！别买他们家真的别买！要不是朋友推荐我就去买自营了，买了一次就不会有下次了！还有送的键盘膜，没发，说补发，结果补发了还尺寸不对。还有说补贴送键盘，结果键盘也没寄，后来也是补发，烦死了！！！别买他们家千万别买！会后悔的！看那么多好评其实都是托！一个好评20或者50的托！
101899,5,绝对正品，发货速度快，卖家服务好
